"Diplomas and Completion"
3/17/2022

Year,Level,Division,Subgroup,Cohort,"Dropout Count","Dropout Rate","Advanced Diplomas","Standard Count","Other Diplomas Count","GED ISAEP","Standard and Other Diplomas Count","GED Other Non-Graduation Count","Other Non-Graduation Count"
2019,DIV,"Hampton City Public Schools","All Students",1490,18,1.2,536,814,82,20,20,40,896
2019,DIV,"Hampton City Public Schools","American Indian",11,1,9.1,3,7,0,0,0,0,7
2019,DIV,"Hampton City Public Schools",Asian,33,0,0,24,8,1,0,0,0,9
2019,DIV,"Hampton City Public Schools",Black,946,15,1.6,292,548,65,12,14,26,613
2019,DIV,"Hampton City Public Schools","Economically Disadvantaged",792,9,1.1,186,516,51,11,19,30,567
2019,DIV,"Hampton City Public Schools","English Learners",32,1,3.1,9,20,1,0,1,1,21
2019,DIV,"Hampton City Public Schools",Female,743,10,1.3,334,352,24,11,12,23,376
2019,DIV,"Hampton City Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Hampton City Public Schools",Hispanic,86,1,1.2,40,41,3,1,0,1,44
2019,DIV,"Hampton City Public Schools",Homeless,28,1,3.6,6,15,4,1,1,2,19
2019,DIV,"Hampton City Public Schools",Male,747,8,1.1,202,462,58,9,8,17,520
2019,DIV,"Hampton City Public Schools","Military Connected",52,0,0,30,22,0,0,0,0,22
2019,DIV,"Hampton City Public Schools","Multiple Races",82,0,0,30,49,1,0,2,2,50
2019,DIV,"Hampton City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Hampton City Public Schools","Students with Disabilities",230,2,.9,10,132,82,4,0,4,214
2019,DIV,"Hampton City Public Schools",White,331,1,.3,147,160,12,7,4,11,172
2019,DIV,"Hanover County Public Schools","All Students",1433,32,2.2,936,424,15,10,16,26,439
2019,DIV,"Hanover County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Hanover County Public Schools",Asian,46,2,4.3,33,9,1,1,0,1,10
2019,DIV,"Hanover County Public Schools",Black,139,2,1.4,62,69,3,1,2,3,72
2019,DIV,"Hanover County Public Schools","Economically Disadvantaged",262,10,3.8,88,148,5,4,7,11,153
2019,DIV,"Hanover County Public Schools","English Learners",20,3,15,3,12,1,0,1,1,13
2019,DIV,"Hanover County Public Schools",Female,737,15,2,524,183,3,5,7,12,186
2019,DIV,"Hanover County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Hanover County Public Schools",Hispanic,58,4,6.9,28,25,0,0,1,1,25
2019,DIV,"Hanover County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Hanover County Public Schools",Male,696,17,2.4,412,241,12,5,9,14,253
2019,DIV,"Hanover County Public Schools","Military Connected",13,1,7.7,8,3,0,1,0,1,3
2019,DIV,"Hanover County Public Schools","Multiple Races",54,2,3.7,27,23,1,0,1,1,24
2019,DIV,"Hanover County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Hanover County Public Schools","Students with Disabilities",195,13,6.7,28,129,15,3,2,10,144
2019,DIV,"Hanover County Public Schools",White,1131,22,1.9,782,297,10,8,12,20,307
2019,DIV,"Harrisonburg City Public Schools","All Students",478,41,8.6,254,153,14,8,8,16,167
2019,DIV,"Harrisonburg City Public Schools",Asian,20,0,0,14,6,0,0,0,0,6
2019,DIV,"Harrisonburg City Public Schools",Black,61,1,1.6,28,28,0,1,3,4,28
2019,DIV,"Harrisonburg City Public Schools","Economically Disadvantaged",306,25,8.2,142,114,12,6,7,13,126
2019,DIV,"Harrisonburg City Public Schools","English Learners",181,39,21.5,49,83,7,3,0,3,90
2019,DIV,"Harrisonburg City Public Schools",Female,223,12,5.4,142,62,2,4,1,5,64
2019,DIV,"Harrisonburg City Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Harrisonburg City Public Schools",Hispanic,227,36,15.9,99,75,11,4,2,6,86
2019,DIV,"Harrisonburg City Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2019,DIV,"Harrisonburg City Public Schools",Male,255,29,11.4,112,91,12,4,7,11,103
2019,DIV,"Harrisonburg City Public Schools","Multiple Races",17,0,0,10,5,1,0,1,1,6
2019,DIV,"Harrisonburg City Public Schools","Students with Disabilities",44,4,9.1,6,19,14,1,0,1,33
2019,DIV,"Harrisonburg City Public Schools",White,153,4,2.6,103,39,2,3,2,5,41
2019,DIV,"Henrico County Public Schools","All Students",4040,273,6.8,2142,1425,106,30,64,94,1531
2019,DIV,"Henrico County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Henrico County Public Schools",Asian,356,6,1.7,286,62,1,0,1,1,63
2019,DIV,"Henrico County Public Schools",Black,1514,110,7.3,537,751,60,15,41,56,811
2019,DIV,"Henrico County Public Schools","Economically Disadvantaged",1565,157,10,450,818,75,21,44,65,893
2019,DIV,"Henrico County Public Schools","English Learners",279,102,36.6,34,136,5,1,1,2,141
2019,DIV,"Henrico County Public Schools",Female,1964,109,5.5,1164,626,35,8,22,30,661
2019,DIV,"Henrico County Public Schools","Foster Care",23,11,47.8,0,8,3,1,0,1,11
2019,DIV,"Henrico County Public Schools",Hispanic,385,101,26.2,111,153,12,3,5,8,165
2019,DIV,"Henrico County Public Schools",Homeless,68,17,25,7,33,6,2,3,5,39
2019,DIV,"Henrico County Public Schools",Male,2076,164,7.9,978,799,71,22,42,64,870
2019,DIV,"Henrico County Public Schools","Military Connected",34,0,0,23,10,1,0,0,0,11
2019,DIV,"Henrico County Public Schools","Multiple Races",170,6,3.5,94,66,3,0,1,1,69
2019,DIV,"Henrico County Public Schools","Native Hawaiian",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Henrico County Public Schools","Students with Disabilities",520,65,12.5,38,300,106,11,0,11,406
2019,DIV,"Henrico County Public Schools",White,1602,49,3.1,1110,386,29,12,16,28,415
2019,DIV,"Henry County Public Schools","All Students",589,30,5.1,216,292,25,10,16,26,317
2019,DIV,"Henry County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Henry County Public Schools",Black,119,3,2.5,33,72,7,0,4,4,79
2019,DIV,"Henry County Public Schools","Economically Disadvantaged",311,11,3.5,84,181,17,6,12,18,198
2019,DIV,"Henry County Public Schools","English Learners",29,2,6.9,8,14,3,0,2,2,17
2019,DIV,"Henry County Public Schools",Female,274,14,5.1,131,119,5,2,3,5,124
2019,DIV,"Henry County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Henry County Public Schools",Hispanic,84,4,4.8,34,41,3,1,1,2,44
2019,DIV,"Henry County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Henry County Public Schools",Male,315,16,5.1,85,173,20,8,13,21,193
2019,DIV,"Henry County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Henry County Public Schools","Multiple Races",37,3,8.1,13,14,2,3,2,5,16
2019,DIV,"Henry County Public Schools","Students with Disabilities",74,5,6.8,6,36,25,1,1,2,61
2019,DIV,"Henry County Public Schools",White,348,20,5.7,136,164,13,6,9,15,177
2019,DIV,"Highland County Public Schools","All Students",14,0,0,8,5,1,0,0,0,6
2019,DIV,"Highland County Public Schools","Economically Disadvantaged",12,0,0,7,4,1,0,0,0,5
2019,DIV,"Highland County Public Schools",Female,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Highland County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Highland County Public Schools",Male,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Highland County Public Schools","Students with Disabilities",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Highland County Public Schools",White,14,0,0,8,5,1,0,0,0,6
2019,DIV,"Hopewell City Public Schools","All Students",290,19,6.6,70,160,2,0,39,39,162
2019,DIV,"Hopewell City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Hopewell City Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Hopewell City Public Schools",Black,176,8,4.5,32,103,2,0,31,31,105
2019,DIV,"Hopewell City Public Schools","Economically Disadvantaged",262,9,3.4,70,149,1,0,33,33,150
2019,DIV,"Hopewell City Public Schools","English Learners",16,5,31.3,3,8,0,0,0,0,8
2019,DIV,"Hopewell City Public Schools",Female,127,9,7.1,44,65,0,0,9,9,65
2019,DIV,"Hopewell City Public Schools",Hispanic,21,3,14.3,6,12,0,0,0,0,12
2019,DIV,"Hopewell City Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Hopewell City Public Schools",Male,163,10,6.1,26,95,2,0,30,30,97
2019,DIV,"Hopewell City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Hopewell City Public Schools","Multiple Races",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Hopewell City Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Hopewell City Public Schools","Students with Disabilities",33,4,12.1,2,20,2,0,5,5,22
2019,DIV,"Hopewell City Public Schools",White,86,7,8.1,30,42,0,0,7,7,42
2019,DIV,"Isle of Wight County Public Schools","All Students",442,16,3.6,240,165,4,10,7,17,169
2019,DIV,"Isle of Wight County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Isle of Wight County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Isle of Wight County Public Schools",Black,124,6,4.8,44,69,0,1,4,5,69
2019,DIV,"Isle of Wight County Public Schools","Economically Disadvantaged",148,11,7.4,54,76,1,3,3,6,77
2019,DIV,"Isle of Wight County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Isle of Wight County Public Schools",Female,222,6,2.7,137,71,1,6,1,7,72
2019,DIV,"Isle of Wight County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Isle of Wight County Public Schools",Hispanic,19,2,10.5,12,5,0,0,0,0,5
2019,DIV,"Isle of Wight County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Isle of Wight County Public Schools",Male,220,10,4.5,103,94,3,4,6,10,97
2019,DIV,"Isle of Wight County Public Schools","Military Connected",20,0,0,16,4,0,0,0,0,4
2019,DIV,"Isle of Wight County Public Schools","Multiple Races",14,1,7.1,6,4,1,1,1,2,5
2019,DIV,"Isle of Wight County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Isle of Wight County Public Schools","Students with Disabilities",49,9,18.4,5,27,4,2,0,4,31
2019,DIV,"Isle of Wight County Public Schools",White,275,7,2.5,171,84,3,8,2,10,87
2019,DIV,"King George County Public Schools","All Students",332,8,2.4,176,132,10,1,5,6,142
2019,DIV,"King George County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"King George County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"King George County Public Schools",Black,65,4,6.2,28,28,3,0,2,2,31
2019,DIV,"King George County Public Schools","Economically Disadvantaged",94,7,7.4,34,45,3,0,5,5,48
2019,DIV,"King George County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2019,DIV,"King George County Public Schools",Female,169,4,2.4,107,54,2,1,1,2,56
2019,DIV,"King George County Public Schools",Hispanic,24,0,0,14,8,2,0,0,0,10
2019,DIV,"King George County Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2019,DIV,"King George County Public Schools",Male,163,4,2.5,69,78,8,0,4,4,86
2019,DIV,"King George County Public Schools","Military Connected",23,0,0,17,5,1,0,0,0,6
2019,DIV,"King George County Public Schools","Multiple Races",13,0,0,8,5,0,0,0,0,5
2019,DIV,"King George County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"King George County Public Schools","Students with Disabilities",31,2,6.5,1,17,10,1,0,1,27
2019,DIV,"King George County Public Schools",White,224,4,1.8,122,89,5,1,3,4,94
2019,DIV,"King William County Public Schools","All Students",200,10,5,65,113,3,1,8,9,116
2019,DIV,"King William County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"King William County Public Schools",Asian,<,<,<,<,<,<,<,<,<,<
2019,DIV,"King William County Public Schools",Black,40,1,2.5,8,26,1,1,3,4,27
2019,DIV,"King William County Public Schools","Economically Disadvantaged",53,6,11.3,9,32,0,0,6,6,32
2019,DIV,"King William County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"King William County Public Schools",Female,87,4,4.6,45,36,0,1,1,2,36
2019,DIV,"King William County Public Schools",Hispanic,<,<,<,<,<,<,<,<,<,<
2019,DIV,"King William County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"King William County Public Schools",Male,113,6,5.3,20,77,3,0,7,7,80
2019,DIV,"King William County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"King William County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"King William County Public Schools","Students with Disabilities",28,2,7.1,0,20,3,1,2,3,23
2019,DIV,"King William County Public Schools",White,139,7,5,52,74,2,0,4,4,76
2019,DIV,"King and Queen County Public Schools","All Students",44,1,2.3,15,26,0,1,1,2,26
2019,DIV,"King and Queen County Public Schools",Black,22,0,0,9,13,0,0,0,0,13
2019,DIV,"King and Queen County Public Schools","Economically Disadvantaged",29,1,3.4,9,19,0,0,0,0,19
2019,DIV,"King and Queen County Public Schools",Female,22,0,0,11,11,0,0,0,0,11
2019,DIV,"King and Queen County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2019,DIV,"King and Queen County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"King and Queen County Public Schools",Male,22,1,4.5,4,15,0,1,1,2,15
2019,DIV,"King and Queen County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"King and Queen County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"King and Queen County Public Schools","Students with Disabilities",<,0,0,<,<,<,<,<,<,<
2019,DIV,"King and Queen County Public Schools",White,16,1,6.3,5,9,0,0,1,1,9
2019,DIV,"Lancaster County Public Schools","All Students",93,6,6.5,35,47,3,1,1,2,50
2019,DIV,"Lancaster County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lancaster County Public Schools",Black,43,3,7,13,24,3,0,0,0,27
2019,DIV,"Lancaster County Public Schools","Economically Disadvantaged",55,5,9.1,14,32,2,1,1,2,34
2019,DIV,"Lancaster County Public Schools",Female,45,2,4.4,20,21,0,1,1,2,21
2019,DIV,"Lancaster County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lancaster County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lancaster County Public Schools",Male,48,4,8.3,15,26,3,0,0,0,29
2019,DIV,"Lancaster County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lancaster County Public Schools","Students with Disabilities",13,2,15.4,2,6,3,0,0,0,9
2019,DIV,"Lancaster County Public Schools",White,40,3,7.5,17,18,0,1,1,2,18
2019,DIV,"Lee County Public Schools","All Students",244,18,7.4,66,139,9,6,6,12,148
2019,DIV,"Lee County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lee County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lee County Public Schools","Economically Disadvantaged",124,15,12.1,19,73,6,5,6,11,79
2019,DIV,"Lee County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lee County Public Schools",Female,108,8,7.4,39,56,3,1,1,2,59
2019,DIV,"Lee County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lee County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lee County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lee County Public Schools",Male,136,10,7.4,27,83,6,5,5,10,89
2019,DIV,"Lee County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lee County Public Schools","Students with Disabilities",39,7,17.9,2,20,9,1,0,1,29
2019,DIV,"Lee County Public Schools",White,236,18,7.6,64,133,9,6,6,12,142
2019,DIV,"Lexington City Public Schools","All Students",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Lexington City Public Schools","Economically Disadvantaged",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Lexington City Public Schools",Male,<,<,<,<,<,<,<,<,<,<
2019,DIV,"Lexington City Public Schools","Students with Disabilities",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Lexington City Public Schools",White,<,<,<,<,<,<,<,<,<,<
2019,DIV,"Loudoun County Public Schools","All Students",6466,155,2.4,4652,1523,88,28,20,48,1611
2019,DIV,"Loudoun County Public Schools","American Indian",21,2,9.5,11,8,0,0,0,0,8
2019,DIV,"Loudoun County Public Schools",Asian,1160,4,.3,1007,128,19,0,2,2,147
2019,DIV,"Loudoun County Public Schools",Black,460,9,2,252,181,13,1,4,5,194
2019,DIV,"Loudoun County Public Schools","Economically Disadvantaged",1229,94,7.6,504,575,36,9,11,20,611
2019,DIV,"Loudoun County Public Schools","English Learners",579,113,19.5,109,334,19,2,2,4,353
2019,DIV,"Loudoun County Public Schools",Female,3165,65,2.1,2379,677,30,7,7,14,707
2019,DIV,"Loudoun County Public Schools","Foster Care",11,2,18.2,0,9,0,0,0,0,9
2019,DIV,"Loudoun County Public Schools",Hispanic,1194,122,10.2,542,495,21,9,5,14,516
2019,DIV,"Loudoun County Public Schools",Homeless,156,56,35.9,23,71,1,3,2,5,72
2019,DIV,"Loudoun County Public Schools",Male,3301,90,2.7,2273,846,58,21,13,34,904
2019,DIV,"Loudoun County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Loudoun County Public Schools","Multiple Races",313,2,.6,252,51,4,4,0,4,55
2019,DIV,"Loudoun County Public Schools","Native Hawaiian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Loudoun County Public Schools","Students with Disabilities",733,25,3.4,187,426,88,7,0,7,514
2019,DIV,"Loudoun County Public Schools",White,3311,16,.5,2585,657,30,14,9,23,687
2019,DIV,"Louisa County Public Schools","All Students",366,9,2.5,207,118,18,8,6,14,136
2019,DIV,"Louisa County Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Louisa County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Louisa County Public Schools",Black,60,2,3.3,27,27,2,0,2,2,29
2019,DIV,"Louisa County Public Schools","Economically Disadvantaged",158,7,4.4,63,66,13,5,4,9,79
2019,DIV,"Louisa County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Louisa County Public Schools",Female,175,6,3.4,113,43,5,5,3,8,48
2019,DIV,"Louisa County Public Schools","Foster Care",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Louisa County Public Schools",Hispanic,19,0,0,10,8,0,0,1,1,8
2019,DIV,"Louisa County Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2019,DIV,"Louisa County Public Schools",Male,191,3,1.6,94,75,13,3,3,6,88
2019,DIV,"Louisa County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Louisa County Public Schools","Multiple Races",25,0,0,13,8,2,1,1,2,10
2019,DIV,"Louisa County Public Schools","Students with Disabilities",69,4,5.8,4,41,18,1,1,2,59
2019,DIV,"Louisa County Public Schools",White,259,7,2.7,155,75,13,7,2,9,88
2019,DIV,"Lunenburg County Public Schools","All Students",103,8,7.8,40,43,6,4,2,6,49
2019,DIV,"Lunenburg County Public Schools",Black,45,3,6.7,14,23,4,1,0,1,27
2019,DIV,"Lunenburg County Public Schools","Economically Disadvantaged",51,3,5.9,14,27,4,2,1,3,31
2019,DIV,"Lunenburg County Public Schools","English Learners",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Lunenburg County Public Schools",Female,45,4,8.9,21,17,2,1,0,1,19
2019,DIV,"Lunenburg County Public Schools",Hispanic,<,<,<,<,<,<,<,<,<,<
2019,DIV,"Lunenburg County Public Schools",Homeless,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lunenburg County Public Schools",Male,58,4,6.9,19,26,4,3,2,5,30
2019,DIV,"Lunenburg County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lunenburg County Public Schools","Multiple Races",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Lunenburg County Public Schools","Students with Disabilities",19,4,21.1,0,9,6,0,0,0,15
2019,DIV,"Lunenburg County Public Schools",White,54,3,5.6,25,20,2,2,2,4,22
2019,DIV,"Lynchburg City Public Schools","All Students",620,65,10.5,288,219,20,11,17,28,239
2019,DIV,"Lynchburg City Public Schools","American Indian",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lynchburg City Public Schools",Asian,10,0,0,7,3,0,0,0,0,3
2019,DIV,"Lynchburg City Public Schools",Black,289,30,10.4,97,135,11,5,11,16,146
2019,DIV,"Lynchburg City Public Schools","Economically Disadvantaged",345,39,11.3,116,158,12,5,15,20,170
2019,DIV,"Lynchburg City Public Schools","English Learners",20,8,40,6,6,0,0,0,0,6
2019,DIV,"Lynchburg City Public Schools",Female,300,26,8.7,147,110,9,4,4,8,119
2019,DIV,"Lynchburg City Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Lynchburg City Public Schools",Hispanic,47,17,36.2,18,10,1,0,1,1,11
2019,DIV,"Lynchburg City Public Schools",Homeless,<,<,<,<,<,<,<,<,<,<
2019,DIV,"Lynchburg City Public Schools",Male,320,39,12.2,141,109,11,7,13,20,120
2019,DIV,"Lynchburg City Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Lynchburg City Public Schools","Multiple Races",42,3,7.1,16,16,3,2,2,4,19
2019,DIV,"Lynchburg City Public Schools","Students with Disabilities",74,17,23,2,33,20,2,0,2,53
2019,DIV,"Lynchburg City Public Schools",White,229,15,6.6,147,55,5,4,3,7,60
2019,DIV,"Madison County Public Schools","All Students",151,4,2.6,92,48,3,3,1,4,51
2019,DIV,"Madison County Public Schools",Asian,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Madison County Public Schools",Black,16,3,18.8,6,5,2,0,0,0,7
2019,DIV,"Madison County Public Schools","Economically Disadvantaged",55,1,1.8,26,25,2,1,0,1,27
2019,DIV,"Madison County Public Schools","English Learners",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Madison County Public Schools",Female,68,1,1.5,47,17,1,1,1,2,18
2019,DIV,"Madison County Public Schools","Foster Care",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Madison County Public Schools",Hispanic,<,0,0,<,<,<,<,<,<,<
2019,DIV,"Madison County Public Schools",Male,83,3,3.6,45,31,2,2,0,2,33
2019,DIV,"Madison County Public Schools","Military Connected",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Madison County Public Schools","Multiple Races",<,0,0,<,<,<,<,<,<,<
2019,DIV,"Madison County Public Schools","Students with Disabilities",<,<,<,<,<,<,<,<,<,<
2019,DIV,"Madison County Public Schools",White,123,1,.8,79,40,0,3,0,3,40
2019,DIV,"Manassas City Public Schools","All Students",576,101,17.5,223,217,7,11,17,28,224
